25293726	protester	e	-0.27727847796	2
478012265	asian	a	-1.25725056543	1
36693933	chinese	p	1.86665948553	1
99196144	asian	p	5.600486869	3
128359427	protestor	e	2.34777203841	1
297787111	muslim	a	0.986369096816	1
28453669	american	e	24.712337958	31
175518823	alum	p	2.37505453586	1
21954048	indian	p	-1.0921829582	1
1166643902	latino	a	-2.16032003231	1
31911828	american	e	-1.29798571256	2
766346635	american	a	-8.19652563846	7
701932242	lawmaker	a	-1.61847835218	1
21373725	qb	e	0.928710729023	1
498150048	mexican	p	2.6962414791	1
56568363	protester	a	1.20187705977	1
69342581	qb	a	-1.89634588045	1
28545793	indian	p	3.83752909916	3
134691540	nigga	e	4.99636031226	2
16814740	american	a	-1.18758368336	3
30282844	ceo	a	-0.321825914939	1
69342581	ceo	p	2.30560844095	1
527936890	nigga	e	40.2859115939	50
43721506	christian	p	0.732897427653	1
19568563	american	a	0.024809873588	3
259400002	protester	p	-5.84825305467	3
18710734	muslim	p	2.80685241158	1
14926425	african american	a	1.88265250404	1
755581813	christian	p	3.97791033127	3
51620963	jew	a	0.58372180937	2
126095326	christian	e	2.17080151307	1
34485573	russian	e	-2.17402689652	1
158129969	african american	a	-2.22978691438	1
54752825	asian	a	-0.034036878546	1
44817270	jew	p	-2.98178592669	1
87111750	hispanic	a	-2.00749289176	1
337301902	russian	a	0.687822132472	1
18443743	protester	e	-0.307365337	2
22234861	protester	a	-2.23663360258	2
115734586	chinese	a	-3.14674975767	1
15027791	resident	p	16.449955735	6
41517581	asian	a	-2.91740904685	2
377737673	israeli	a	-2.47986768982	1
300412293	chinese	a	0.266546439181	1
37124732	gf	p	-2.2535977492	1
19482496	latino	p	2.80685241158	1
93738615	israeli	p	-3.2076170418	1
27704454	african american	e	1.2658589467	1
62600738	muslim	e	1.80046584488	2
39193454	ceo	p	2.61328327974	1
15978516	gf	a	-1.5351180937	1
291897182	protester	a	-0.278057880937	1
389843124	mexican	e	2.73279972489	2
209368788	asian	e	3.82855539467	2
7774072	extremist	e	0.792429194803	1
209368788	israeli	p	3.29077524116	1
894503521	thot	e	2.82715039779	1
232606648	bf	p	1.90823858521	2
254117628	chinese	e	4.62006297797	2
926400066	qb	a	-2.30610048466	2
55883616	ceo	p	2.58573054662	2
82192111	mexican	e	1.4728647868	1
377737673	american	a	0.62211990625	9
622863821	american	e	0.656633700138	1
24161006	african american	p	2.10170771704	1
337301902	christian	e	2.65580839065	1
141838259	gf	a	-2.13233327949	3
163450379	asian	p	-1.84665853785	1
23772970	indian	p	-0.14107363277	1
346145620	qb	e	2.74348057128	2
490440644	latino	a	-0.592253577587	1
22234861	japanese	a	2.57732132472	1
15520744	muslim	a	-0.805715831987	1
116890366	chinese	a	-3.08412956382	2
614072697	american	a	-2.28536042003	1
43426682	thot	p	2.34201833697	1
468050064	nigga	a	4.65186098349	7
39130160	chinese	a	-2.20200016155	1
18732741	muslim	p	0.160498238447	1
21066284	russian	a	-1.38229095315	1
896357030	christian	p	2.35157445223	1
23126950	mexican	p	-3.06935337621	1
24302890	chinese	p	2.73772057878	1
53470962	japanese	e	4.86209821182	2
202724099	muslim	a	-0.565400489644	1
252616262	extremist	e	-1.90216619643	1
712700791	american	a	-1.66015848142	1
22128237	canadian	p	2.06022861736	1
346145620	canadian	a	-3.71197605869	2
15027791	lawmaker	p	-1.03667749196	3
172990247	qb	a	-0.593216149906	4
18324711	ceo	e	69.9273997848	41
